smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
NC1=C(O)[C@@H](CO)OC1=O	100097930	YQVULIINUSFDQQ-UWTATZPHSA-N	145.114	-1.368	0	30	AAAC	
O=C(O)C(=O)[C@@H](O)[C@H](O)C(=O)CO	30724509	RXMWXENJQAINCC-DMTCNVIQSA-N	192.123	-3.077	0	30	AAAC	in-vitro,metabolite
O=C(O)[C@@H]1CNC[C@H](C(=O)O)N1	33799774	AHWWYXLUWXDFLF-ZXZARUISSA-N	174.156	-1.914	0	30	AAAC	
NCCCN(CCN)CCCN	34571768	XBVKJTPKQHUYHI-UHFFFAOYSA-N	174.292	-1.055	0	30	AAAC	
O=C1CN2C(=O)CCN[C@@H]2CN1	39113669	CYCRMTFRHLQFIV-YFKPBYRVSA-N	169.184	-1.736	0	30	AAAC	
Nc1nnc(C(=O)O)c(=O)[nH]1	1622234	WWRSBGQVXOZNDV-UHFFFAOYSA-N	156.101	-1.555	0	30	AAAC	
CO[C@H]1[C@@H](OC)NC(=O)N1CO	5998202	RLCNRJIGKFHYRP-UHNVWZDZSA-N	176.172	-1.094	0	30	AAAC	
C[C@@H](O)[C@@H]1NC[C@H](O)[C@@H]1O	39059020	HVRWFMCLXNLOCH-VANKVMQKSA-N	147.174	-1.939	0	30	AAAC	
CC(=O)[C@@H](O)OS(=O)(=O)O	96332028	KYXDFKSRGBAAIK-VKHMYHEASA-N	170.142	-1.287	0	30	AAAC	
N[C@@H]1[C@H](O)C[C@H](CO)[C@@H](O)[C@@H]1O	196412806	PFDAVRXLZIYAFH-NYMZXIIRSA-N	177.200	-2.591	0	30	AAAC	
O=C(O)[C@@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1O	12359997	AEMOLEFTQBMNLQ-SKNVKGJNSA-N	194.139	-3.129	0	30	AAAC	in-vitro
N[C@H](CC(=O)O)[C@@H](O)C(=O)O	13353968	FYEASJKRDJYNDI-VVJJHMBFSA-N	163.129	-1.766	0	30	AAAC	biogenic
CN1C(=O)[C@H](O)N(C)C(=O)[C@@H]1O	39113939	BMRAIUZOEQBBAN-DZSWIPIPSA-N	174.156	-2.446	0	30	AAAC	
CCc1nnc(N)n(N)c1=O	34278569	NZUQFUDOBZRUNR-UHFFFAOYSA-N	155.161	-1.503	0	30	AAAC	
OCC(CO)(CO)[C@@H]1NCCO1	33638532	WLZNNRXZWUUMGD-ZCFIWIBFSA-N	177.200	-2.104	0	30	AAAC	
CN1c2nc[nH]c2C(=O)N[C@H]1O	45821180	VWLPWVZZYHNADQ-ZCFIWIBFSA-N	168.156	-1.135	0	30	AAAC	
OCNCCNCO	22589811	HUKGOLYOCFANQI-UHFFFAOYSA-N	120.152	-1.935	0	30	AAAC	
N[C@H]1C[C@@H](O)[C@@H](O)[C@H]1O	96029975	UUKWSEIZIMUXPU-SKNVOMKLSA-N	133.147	-2.200	0	30	AAAC	in-vitro
O=C1NC(=O)[C@H]2C(CO)=C[C@H]12	100049540	VWYPPACEJLSUBL-WHFBIAKZSA-N	153.137	-1.193	0	30	AAAC	
N[C@H](CNC(=O)C=O)C(=O)O	196182968	BBAWQHOBKZYZIH-GSVOUGTGSA-N	160.129	-2.287	0	30	AAAC	
NC(=O)[C@@H]1NCCN[C@@H]1C(=O)O	39113887	JMHKLIVXLXORSV-DMTCNVIQSA-N	173.172	-2.514	0	30	AAAC	
OCN1CCN(CO)C1=S	2018725	QXYJLKUVMPXXKA-UHFFFAOYSA-N	162.214	-1.212	0	30	AAAC	
O=C1NN=C(CO)[C@@H](O)[C@@H]1O	38973087	OBLZDSVLPIREDN-DMTCNVIQSA-N	160.129	-2.814	0	30	AAAC	
Nc1c(CO)ncc[n+]1[O-]	39060931	AZCFSZRDSQMQGB-UHFFFAOYSA-N	141.130	-1.211	0	30	AAAC	
C[C@]1(O)NC(=O)[C@@H]2CCCN2C1=O	39114483	WSWHBGTUBPZRGF-YLWLKBPMSA-N	184.195	-1.184	0	30	AAAC	
COC(=O)[C@H](CO)NC(=O)CN	5997354	IZKCPSKYPGYKRF-BYPYZUCNSA-N	176.172	-2.405	0	30	AAAC	
CO[C@@H]1NC(=O)N[C@@H]1O	33637230	FIGXZOBRWFEACW-GBXIJSLDSA-N	132.119	-1.410	0	30	AAAC	
NCCCCN(CO)CO	39079872	KIOANFZSWZITSQ-UHFFFAOYSA-N	148.206	-1.073	0	30	AAAC	
O=C1NC(=O)[C@@H]2NCCC[C@H]2N1	206482073	FAXVSJWPXNLKIO-RFZPGFLSSA-N	169.184	-1.054	0	30	AAAC	
Cn1c(N)c(NC=O)c(=O)[nH]c1=O	1574471	WIORCHCZQJVXLD-UHFFFAOYSA-N	184.155	-1.776	0	30	AAAC	
CC(=O)N(C)C(=O)CN	39077841	BHXQBQHIDBCUEY-UHFFFAOYSA-N	130.147	-1.050	0	30	AAAC	
N[C@@H]1C[C@](O)(CO)[C@H](O)[C@H](O)[C@@H]1O	247663717	VDLOJRUTNRJDJO-GKHCUFPYSA-N	193.199	-3.477	0	30	AAAC	biogenic,in-vitro
C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O	1532816	SHZGCJCMOBCMKK-FPRJBGLDSA-N	164.157	-2.194	0	30	AAAC	endogenous,in-man
O=C(O)[C@@H]1C[C@H](C(=O)O)N1	2567368	JMVIGOFRIJJUAW-WSOKHJQSSA-N	145.114	-1.114	0	30	AAAC	in-vitro
O=S(=O)(O)CN(CCO)CCO	2165039	JDRSLPWHTUIYIT-UHFFFAOYSA-N	199.228	-1.882	0	30	AAAC	
C[C@H](CO)C(=O)NCC(=O)O	39058249	QJCFYDHPKKEQMT-SCSAIBSYSA-N	161.157	-1.184	0	30	AAAC	
NC1=N[C@H](CO)[C@@H](O)CN1	95923268	JFUVRZIGJBZDFD-DMTCNVIQSA-N	145.162	-2.374	0	30	AAAC	
CC(=O)C1=NN(C)[C@@](N)(O)C1=O	39069449	QAXDPDUEEDBPCV-ZCFIWIBFSA-N	171.156	-1.949	0	30	AAAC	
N[C@H]1CN[C@H](CO)C1	72266181	GATJYQXOTIFFMS-UHNVWZDZSA-N	116.164	-1.332	0	30	AAAC	
CC(=O)N1CCN[C@H](CO)C1	39070657	DGUZPMRLCVSJPU-ZETCQYMHSA-N	158.201	-1.201	0	30	AAAC	
OC[C@H]1OC[C@H](O)[C@@H]1O	16051849	KZVAAIRBJJYZOW-LMVFSUKVSA-N	134.131	-1.901	0	30	AAAC	in-vitro
NCCN1C[C@H](O)[C@@H](O)C1	34454840	QGYKHFXTWWKKHL-WDSKDSINSA-N	146.190	-2.018	0	30	AAAC	
N[C@@H](C(=O)O)C(C(=O)O)C(=O)O	5131898	OQFSQFPPLPISGP-UWTATZPHSA-N	177.112	-1.816	0	30	AAAC	biogenic
O=C(NCO)NC(=O)C(O)O	39058409	PYZKVRYPZRGIOM-UHFFFAOYSA-N	164.117	-2.927	0	30	AAAC	
OCC[C@H]1CNC[C@H](CCO)N1	39113920	NVIJLVAUKMTVLO-YUMQZZPRSA-N	174.244	-1.319	0	30	AAAC	
C[C@@H]1NC(=O)[C@H](CC(N)=O)NC1=O	38416300	CNUXHBDSGYULLI-IMJSIDKUSA-N	185.183	-2.135	0	30	AAAC	
CC(=O)Nc1c(O)nc(NN)[nH]c1=O	38804405	HCXMTOQFCVULBI-UHFFFAOYSA-N	199.170	-1.281	0	30	AAAC	
CC(=O)N[C@@H]1C(=O)N=C(O)N[C@@H]1N	39129107	MJOZEDYKJKYABV-IMJSIDKUSA-N	186.171	-2.180	0	30	AAAC	
Nc1n[nH]nc1N	84236181	DQSBZDLZCZUJCJ-UHFFFAOYSA-N	99.097	-1.031	0	30	AAAC	
C1N[C@@H]2[C@@H]1[C@@H]1CNN[C@H]12	256604782	WEPFXYDJQOSLPB-UNTFVMJOSA-N	125.175	-1.319	0	30	AAAC	
Nc1nc(=O)c2c([nH]1)=NC(=O)CN=2	95863025	RIHBTWJHMHGKMM-UHFFFAOYSA-N	179.139	-2.869	0	30	AAAC	
N[C@H](CO)P(=O)(O)O	5131806	RVUUAGQILBTWHJ-REOHCLBHSA-N	141.063	-1.559	0	30	AAAC	
OC[C@H]1O[C@H](O)[C@H](O)[C@H]1O	13548268	HMFHBZSHGGEWLO-LECHCGJUSA-N	150.130	-2.582	0	30	AAAC	
COC(=O)CN[S@@](=O)O	39057618	IQZYQQUOYJZKJN-UHFFFAOYSA-N	153.159	-1.114	0	30	AAAC	
C[C@@]1(O)NC(=O)[C@@H]2CCCN2C1=O	39114482	WSWHBGTUBPZRGF-XNCJUZBTSA-N	184.195	-1.184	0	30	AAAC	
C1NCC1Cc1nn[nH]n1	1535852706	GSXNMARAGMRVKZ-UHFFFAOYSA-N	139.162	-1.038	0	30	AAAC	
COCN1C(=O)N(CO)[C@H](O)[C@H]1O	5701188	KGMHAIHCEYDEIV-RFZPGFLSSA-N	192.171	-2.086	0	30	AAAC	
N[C@@H]1C(=O)N[C@H](C(=O)O)[C@@H]1O	100284748	OTFLHMRYVVDFLY-XZIMBLGRSA-N	160.129	-2.742	0	30	AAAC	
CN1CCN=C(NC#N)C1=O	39059382	YQAOMIDDMHQTJE-UHFFFAOYSA-N	152.157	-1.072	0	30	AAAC	
CC(=O)CC(=O)NCC(N)=O	5196433	RNRMBJKSBHBTFK-UHFFFAOYSA-N	158.157	-1.433	0	30	AAAC	
O=C1NC(=O)[C@H]2NCCC[C@@H]2N1	206482040	FAXVSJWPXNLKIO-WHFBIAKZSA-N	169.184	-1.054	0	30	AAAC	
O=CNCCN1CCN(C=O)CC1	39115132	ALVXBHULHKSXMN-UHFFFAOYSA-N	185.227	-1.494	0	30	AAAC	
C[C@@H](O)CN1CCN(N)CC1	138801523	GFYHLQCKVVUBSK-SSDOTTSWSA-N	159.233	-1.142	0	30	AAAC	
O=C1NNC(=O)[C@H]2C[C@H]12	100248946	JUDZQAANDBTZIQ-HRFVKAFMSA-N	126.115	-1.217	0	30	AAAC	
C[C@H]1O[C@H](O)C[C@H](N)[C@@H]1O	96077775	BBMKQGIZNKEDOX-DPYQTVNSSA-N	147.174	-1.198	0	30	AAAC	
O=C(CO)N(CCO)CCO	1561445	AFRFYMZFIJPPDD-UHFFFAOYSA-N	163.173	-2.208	0	30	AAAC	
NC1=N[C@H](C(=O)O)NN1	16137394	CIZOWYDQWZGNLH-SFOWXEAESA-N	130.107	-2.180	0	30	AAAC	
Cn1c(=O)n(C)c2c(=O)[nH]c(O)nc21	5783565	ZWFQLYWQCGUUNB-UHFFFAOYSA-N	196.166	-1.334	0	30	AAAC	endogenous,world
C[C@H](O)C(=O)NCO	2042501	LBEKTNDJBSEURC-VKHMYHEASA-N	119.120	-1.567	0	30	AAAC	
CC(=O)NC[C@@H](O)[C@@H](O)CO	45796435	YYAMYCCVLMQELR-RITPCOANSA-N	163.173	-2.163	0	30	AAAC	
NCC(=O)CC(=O)O	13540812	YCSUSNVQZDYEKF-UHFFFAOYSA-N	117.104	-1.011	0	30	AAAC	
O=C1OC(=O)[C@@H]2[C@H]1[C@H]1O[C@H]2[C@@H]2O[C@H]21	145420548	DEEDDGAXEIHTMA-YORTWTKJSA-N	182.131	-1.149	0	30	AAAC	
NCCC[C@@H](N)CC(=O)NCN	2020237	CRSXNVVRUNDJIA-ZCFIWIBFSA-N	174.248	-1.525	0	30	AAAC	biogenic,in-vitro
NC(=O)NC(=O)CC(=O)O	30729462	UCUUMUFWVSUBOL-UHFFFAOYSA-N	146.102	-1.344	0	30	AAAC	in-vitro
N=C(N)NCCNCCNC(=N)N	26389400	PDNVDHJCDRAOFQ-UHFFFAOYSA-N	187.251	-2.458	0	30	AAAC	
N[C@@H]1C[C@](O)(CO)[C@H](O)[C@H](O)[C@H]1O	44172017	VDLOJRUTNRJDJO-BIVRFLNRSA-N	193.199	-3.477	0	30	AAAC	biogenic,in-vitro
O=C1O[C@@H]2[C@H](O)[C@H](O)O[C@@H]2[C@@H]1O	901437	OGLCQHRZUSEXNB-XCXLDAFSSA-N	176.124	-2.649	0	30	AAAC	biogenic,in-vitro
N[C@@H]1NCN[C@@H]2NCN[C@@H]21	33791573	GXSFTOWUOAUHIE-WDCZJNDASA-N	143.194	-2.734	0	30	AAAC	
COC(=O)C1=C(OC)C(=O)NC1=O	39090246	ZBNPCHDJFOTRQL-UHFFFAOYSA-N	185.135	-1.284	0	30	AAAC	
O=C1CN(C(=O)C2CC2)CC(=O)N1	39114384	NKCOFBROIWHJRN-UHFFFAOYSA-N	182.179	-1.119	0	30	AAAC	
NC[C@H]1NC[C@H](F)[C@@H](O)[C@@H]1O	39089041	OTAJQGYBRANPDP-SLPGGIOYSA-N	164.180	-2.023	0	30	AAAC	
N[C@@]1(C(=O)O)[C@@H]2C[C@H](C[C@@H]2O)[C@H]1O	256415553	DXHGEDISXCJDCW-WVISBBDJSA-N	187.195	-1.470	0	30	AAAC	
CCOC(=O)[C@H]1NC=N[C@H]1N	39057989	AXKWOLWGODVHLU-CRCLSJGQSA-N	157.173	-1.166	0	30	AAAC	
COC(=O)[C@H](N)CNC(C)=O	39058179	GZDWTUWAKZNUKA-RXMQYKEDSA-N	160.173	-1.377	0	30	AAAC	
C1CNC(C2NCCN2)=N1	140698555	PHKWVUZJZIVCIV-UHFFFAOYSA-N	140.190	-1.493	0	30	AAAC	
CNCCCOC[C@@H](O)CN	39136088	OBISHMSROWOEJY-ZETCQYMHSA-N	162.233	-1.068	0	30	AAAC	
NC1=N[C@H]2C[C@@H](N1)[C@H](C(=O)O)N2	141294635	YQNZBBCYFJAWJK-FLRLBIABSA-N	170.172	-1.955	0	30	AAAC	biogenic
N[C@]1(C(=O)O)CC[S@](=O)C1	167258139	MZTSTIZDZRGKHJ-GPXNAGAYSA-N	163.198	-1.079	0	30	AAAC	
Nc1cc2nnc(N)n2n1N	39133682	LXWAQVHDZOQHRN-UHFFFAOYSA-N	153.149	-1.591	0	30	AAAC	
N[C@@]1(C(=O)O)[C@@H]2C[C@H](C[C@@H]2O)[C@@H]1O	256415548	DXHGEDISXCJDCW-WIKBCIAESA-N	187.195	-1.470	0	30	AAAC	
O=C1C[C@@H](O)[C@@H](CO)O[C@H]1O	22055752	UHPMJDGOAZMIID-UYFOZJQFSA-N	162.141	-1.984	0	30	AAAC	in-vitro
C1=[n+]2c(ncc3c2=NON3)O[CH-]1	95922180	WUEOBPZWOASICL-UHFFFAOYSA-N	164.124	-1.175	0	30	AAAC	
Cc1nn(C)/c(=N/N)n1C	100229593	YAHBKKMYWDFNPD-FNORWQNLSA-N	141.178	-1.159	0	30	AAAC	
CNC(=C[N+](=O)[O-])NC(=N)N	4089816	LOSSUBRUNJRFOX-UHFFFAOYSA-N	159.149	-1.236	0	30	AAAC	
OCC[C@@H]1CNC[C@@H](CCO)N1	39113919	NVIJLVAUKMTVLO-HTQZYQBOSA-N	174.244	-1.319	0	30	AAAC	
O[C@@H]1C=c2occ[n+]2=C[CH-]1	53628840	FBENNMMAWQRPEH-LURJTMIESA-N	137.138	-1.064	0	30	AAAC	
C1NN[C@@H]2[C@@H]1[C@H]1NC[C@H]12	256600425	SCNQWDYBCDVXIX-VANKVMQKSA-N	125.175	-1.319	0	30	AAAC	
NCC12CC(C(=O)O)(C1)[C@@H](CO)O2	2265385718	IQSPEDLHQVHESB-LDXLETFUSA-N	187.195	-1.060	0	30	AAAC	
N[C@@]1(C(=O)O)C[C@H]1CO	5828639	ZPCQSJYTXRPREU-UCORVYFPSA-N	131.131	-1.219	0	30	AAAC	
O=C1O[C@H]2[C@@H](O[C@@H](O)[C@@H]2O)[C@H]1O	13828141	OGLCQHRZUSEXNB-PTSYSAGVSA-N	176.124	-2.649	0	30	AAAC	
O[C@@H]1[C@@H](CF)O[C@@H](O)[C@@H](O)[C@@H]1O	17047216	SHFYXYMHVMDNPY-DGPNFKTASA-N	182.147	-2.244	0	30	AAAC	
C[C@@H](O)CNCCNC[C@@H](C)O	19362774	NXNQLKPBPWLUSX-HTQZYQBOSA-N	176.260	-1.073	0	30	AAAC	
O=C(O)CCC(=O)NCCO	31978988	DRIXHLZKJCLQJN-UHFFFAOYSA-N	161.157	-1.040	0	30	AAAC	
CC(=O)N[C@@H]1C(=O)COC1=O	137994579	JNOFRLWIIDAOFL-RXMQYKEDSA-N	157.125	-1.383	0	30	AAAC	
N[C@@H](CC(=O)O)[C@@H](O)C(=O)O	13353964	FYEASJKRDJYNDI-ZAFYKAAXSA-N	163.129	-1.766	0	30	AAAC	biogenic,in-vitro
NC1=NNC(=O)[C@H]1N	104645841	PZQUSVQXQJZMJH-SFOWXEAESA-N	114.108	-2.284	0	30	AAAC	
CO[C@H]1NC(=O)CN(C)C1=O	39113631	AUDVQKXMGBKHRC-RXMQYKEDSA-N	158.157	-1.453	0	30	AAAC	
N=C(N)N1C(=O)CC[C@H]1C(=O)O	5133390	VTFHUPNPAZCWEV-VKHMYHEASA-N	171.156	-1.045	0	30	AAAC	
O=c1c2c(c1=O)Nc1c(c(=O)c1=O)N2	39115414	DBINCBJKMZJXNG-UHFFFAOYSA-N	190.114	-1.321	0	30	AAAC	
NCN1CCNCC1	33505985	GHAIYFTVRRTBNG-UHFFFAOYSA-N	115.180	-1.192	0	30	AAAC	
O=S1(=O)C[C@H](O)[C@@H](NC2CC2)C1	11755852	ZIINTXBQQWMMDG-BQBZGAKWSA-N	191.252	-1.104	0	30	AAAC	
Nc1c(N2CCOCC2)c(=O)c1=O	20458418	OXOYINIMOPDMAS-UHFFFAOYSA-N	182.179	-1.299	0	30	AAAC	
OCCN1C[C@H](O)[C@@H](O)C1	39059052	HPHOIGQFGPTGGB-WDSKDSINSA-N	147.174	-1.984	0	30	AAAC	
OC[C@@H]1COB(O)O1	197250176	HXGHIZVNPXUHFK-GSVOUGTGSA-N	117.897	-1.629	0	30	AAAC	
O=C1O[C@@H](CO)[C@H](O)C1(F)F	19796312	FBXJTMLCLDWDQO-HRFVKAFMSA-N	168.095	-1.100	0	30	AAAC	
C[C@H](N)C(=O)OC[C@@H](O)CO	39072948	XFGOYBHCRRBKHR-WHFBIAKZSA-N	163.173	-1.770	0	30	AAAC	
N[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]1O	101107518	WCWOEQFAYSXBRK-HGVZOGFYSA-N	179.172	-3.255	0	30	AAAC	
N[C@]1(CO)CO[C@@H](CO)[C@@H]1O	223554624	INPMHIFYFJYIKV-HCWXCVPCSA-N	163.173	-2.572	0	30	AAAC	
OC[C@@H]1C[C@H](O)[C@H](O)[C@@H](O)[C@H]1O	201410452	TVKYRGWJELUGNG-RRNSMKEASA-N	178.184	-2.558	0	30	AAAC	biogenic
CO[C@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1O	8602504	HOVAGTYPODGVJG-GKHCUFPYSA-N	194.183	-2.567	0	30	AAAC	
N[C@H]1CC[C@@H](O)NC1=O	95922326	MNZZKKFBIKYMGP-IUYQGCFVSA-N	130.147	-1.458	0	30	AAAC	
CC(=O)Nc1ncn([C@H](O)CO)n1	45820487	YMCGTWMQZPZPKH-RXMQYKEDSA-N	186.171	-1.280	0	30	AAAC	
OC[C@@H]1[C@@H](O)[C@H](O)C[C@H]2C[N@]21	1933279721	UFCLMSGPKPVISI-SLBCVNJHSA-N	159.185	-1.843	0	30	AAAC	
O=C1CCNC[C@H]1O	95937973	LYOGWMOAEKBTII-RXMQYKEDSA-N	115.132	-1.090	0	30	AAAC	in-vitro
